"╧.TT" "медекъ" "йнк-бн"
"849" 73 43101 93964.7489966611
"850" 73 43108 75335.5289685436
"851" 73 43115 100481.227847586
"852" 73 43122 112214.05831675
"853" 73 43129 92775.2368564235
"854" 73 43136 94885.4877027251
"855" 73 43143 143961.654049116
"856" 73 43150 131941.019629727
"857" 73 43157 112746.934724886
"858" 73 43164 90590.8968971008
"859" 73 43171 94026.7216925835
"860" 73 43178 69123.2715268376
"861" 73 43185 96392.7967989055
"862" 73 43192 111042.010799724
"863" 73 43199 91517.9407603232
"864" 73 43206 70557.0929706425
"865" 73 43213 103627.302098137
"866" 73 43220 116823.513563589
"867" 73 43227 111251.506199674
"868" 73 43234 104093.095118734
"869" 73 43241 104086.785228556
"870" 73 43248 108726.901695561
"871" 73 43255 62322.0901237692
"872" 73 43262 75557.4716103502
"873" 73 43269 98827.1865367461
"874" 73 43276 77362.3137168319
"875" 73 43283 134884.863864442
"876" 73 43290 79411.4847176818
"877" 73 43297 73320.9904291245
"878" 73 43304 106513.391692059
"879" 73 43311 116942.436412091
"880" 73 43318 136447.533989997
"881" 73 43325 81059.733305917
"882" 73 43332 109521.847303423
"883" 73 43339 105564.177294171
"884" 73 43346 77992.9697452293
"885" 73 43353 87587.5673293497
"886" 73 43360 80859.1124010046
"887" 73 43367 99528.7461178354
"888" 73 43374 104140.6892389
"889" 73 43381 83097.3925795289
"890" 73 43388 121258.162961544
"891" 73 43395 100762.834073142
"892" 73 43402 75754.9194660126
"893" 73 43409 68712.6624809068
"894" 73 43416 104013.054271236
"895" 73 43423 95759.3834088415
"896" 73 43430 79365.6991338368
"897" 73 43437 121127.050161545
"898" 73 43444 96029.0220597149
"899" 73 43451 86224.4764680434
"900" 73 43458 65123.849660275
"901" 73 43465 99746.3233907655
"902" 73 43472 127618.891975701
"903" 73 43479 86954.2498768531
"904" 73 43486 94387.8302768704
"905" 73 43493 121243.464267003
"906" 73 43500 140314.595140243
"907" 73 43507 97945.8823828658
"908" 73 43514 86384.5362333588
"909" 73 43521 85998.0758073862
"910" 73 43528 93912.2900343991
"911" 73 43535 105588.255936835
"912" 73 43542 97831.9396618995
"913" 73 43549 136835.30236281
"914" 73 43556 106682.57361378
"915" 73 43563 108431.087432023
"916" 73 43570 96128.9497745006
"917" 73 43577 112817.285063255
"918" 73 43584 112222.212762677
"919" 73 43591 108950.969574723
"920" 73 43598 96898.5175194866
"921" 73 43605 86399.3151762468
"922" 73 43612 104497.816910011
"923" 73 43619 110792.057314768
"924" 73 43626 60884.3434562249
"925" 73 43633 122399.475338508
"926" 73 43640 138271.092912423
"927" 73 43647 45902.9542325629
"928" 73 43654 144714.467484553
"929" 73 43661 78107.4939611989
"930" 73 43668 101873.182267914
"931" 73 43675 111380.9939995
"932" 73 43682 86209.7175593794
"933" 73 43689 111939.067749807
"934" 73 43696 111738.419614716
"935" 73 43703 62702.7348657497
"936" 73 43710 110252.709780419
"937" 73 43717 108604.536228428
"938" 73 43724 99778.4329191757
"939" 73 43731 105203.652483901
"940" 73 43738 81390.8334652414
"941" 73 43745 128132.427788966
"942" 73 43752 106235.067784504
"943" 73 43759 93721.3424692012
"944" 73 43766 137101.791264296
"945" 73 43773 141519.519936256
"946" 73 43780 93385.4704313807
"947" 73 43787 74591.7109389891
"948" 73 43794 73558.2617597091
"949" 73 43801 100354.757788376
"950" 73 43808 119956.889180065
"951" 73 43815 114703.330271283
"952" 73 43822 72599.1432166782
"953" 73 43829 95837.7587401503
"954" 73 43836 77877.70816152
"955" 87 43101 102729.059870397
"956" 87 43108 69528.3210926231
"957" 87 43115 97464.7935662988
"958" 87 43122 101795.580834708
"959" 87 43129 72989.7993851083
"960" 87 43136 92324.1251592987
"961" 87 43143 99629.2955215908
"962" 87 43150 72404.2176647745
"963" 87 43157 108813.637445064
"964" 87 43164 113250.118831882
"965" 87 43171 115558.315005249
"966" 87 43178 127315.166570611
"967" 87 43185 106078.894708668
"968" 87 43192 68299.1841263732
"969" 87 43199 84826.6327121448
"970" 87 43206 107890.153035203
"971" 87 43213 105750.932574485
"972" 87 43220 82640.3147403933
"973" 87 43227 102176.406530257
"974" 87 43234 139837.889628707
"975" 87 43241 83368.1195542291
"976" 87 43248 90793.812125382
"977" 87 43255 113378.176732136
"978" 87 43262 85780.136017083
"979" 87 43269 110360.423238644
"980" 87 43276 97382.3773390182
"981" 87 43283 121180.1558845
"982" 87 43290 94825.8547321669
"983" 87 43297 93881.6999239454
"984" 87 43304 83341.7348605387
"985" 87 43311 123322.639790271
"986" 87 43318 112811.851665316
"987" 87 43325 84597.9098994228
"988" 87 43332 87767.7344539665
"989" 87 43339 132521.704831246
"990" 87 43346 102281.906512753
"991" 87 43353 60406.2048302764
"992" 87 43360 80150.8395783548
"993" 87 43367 89317.2846603788
"994" 87 43374 77516.0046187121
"995" 87 43381 102860.845556693
"996" 87 43388 93302.5981756592
"997" 87 43395 120578.307127983
"998" 87 43402 115458.972481893
"999" 87 43409 59490.6795777413
"1000" 87 43416 112285.072271388
"1001" 87 43423 124703.383588841
"1002" 87 43430 96593.4399605743
"1003" 87 43437 137353.076624323
"1004" 87 43444 109311.083609675
"1005" 87 43451 122507.848607773
"1006" 87 43458 74601.3637441348
"1007" 87 43465 94202.7214980879
"1008" 87 43472 76981.6150036205
"1009" 87 43479 140794.189528574
"1010" 87 43486 115074.597672216
"1011" 87 43493 71027.9333197324
"1012" 87 43500 72634.6810014161
"1013" 87 43507 92457.7067339046
"1014" 87 43514 104154.878566708
"1015" 87 43521 79282.8226163894
"1016" 87 43528 72519.5391309273
"1017" 87 43535 108227.271479279
"1018" 87 43542 110148.963819768
"1019" 87 43549 94586.2593140337
"1020" 87 43556 109064.634745675
"1021" 87 43563 80247.144312678
"1022" 87 43570 129878.879737616
"1023" 87 43577 50295.4359319019
"1024" 87 43584 79622.0046457363
"1025" 87 43591 85753.6773843151
"1026" 87 43598 83761.9358249109
"1027" 87 43605 108667.576917063
"1028" 87 43612 124544.101235414
"1029" 87 43619 116320.520806624
"1030" 87 43626 110793.903859014
"1031" 87 43633 119278.524746938
"1032" 87 43640 85880.5958302555
"1033" 87 43647 111055.080811875
"1034" 87 43654 114938.856903838
"1035" 87 43661 96902.6170304961
"1036" 87 43668 79743.6619998399
"1037" 87 43675 88166.6053610393
"1038" 87 43682 97422.6861505581
"1039" 87 43689 47527.575442447
"1040" 87 43696 101633.972697049
"1041" 87 43703 92763.6121975651
"1042" 87 43710 91769.5603387531
"1043" 87 43717 105387.640911094
"1044" 87 43724 109523.135351834
"1045" 87 43731 61603.4442552625
"1046" 87 43738 123908.58491005
"1047" 87 43745 86278.238829042
"1048" 87 43752 83496.527332564
"1049" 87 43759 107233.582371138
"1050" 87 43766 120645.673268774
"1051" 87 43773 104625.172615655
"1052" 87 43780 114934.652541442
"1053" 87 43787 116112.415374976
"1054" 87 43794 90841.7139637327
"1055" 87 43801 77572.6340310307
"1056" 87 43808 143672.375393388
"1057" 87 43815 107168.33592488
"1058" 87 43822 112944.967756039
"1059" 87 43829 110965.2137262
"1060" 87 43836 99667.7316118754
"1061" 95 43101 93303.574426503
"1062" 95 43108 75979.6836279091
"1063" 95 43115 91512.0418911727
"1064" 95 43122 74752.5793730941
"1065" 95 43129 78481.2882974159
"1066" 95 43136 125356.762649187
"1067" 95 43143 107226.082255906
"1068" 95 43150 110185.378990318
"1069" 95 43157 91040.1121873572
"1070" 95 43164 122787.865957094
"1071" 95 43171 124856.368217598
"1072" 95 43178 138709.694107822
"1073" 95 43185 91075.797385783
"1074" 95 43192 122273.293534146
"1075" 95 43199 80693.0836793104
"1076" 95 43206 117437.798626561
"1077" 95 43213 102695.466796336
"1078" 95 43220 96078.2274614999
"1079" 95 43227 110962.425115834
"1080" 95 43234 85711.3029275119
"1081" 95 43241 73088.5727040535
"1082" 95 43248 112105.973442948
"1083" 95 43255 89444.7703937118
"1084" 95 43262 124154.444286387
"1085" 95 43269 104654.168095071
"1086" 95 43276 108485.146137841
"1087" 95 43283 91395.1696112951
"1088" 95 43290 95758.0828980022
"1089" 95 43297 65786.6772291283
"1090" 95 43304 102933.430921734
"1091" 95 43311 75070.6967291953
"1092" 95 43318 104194.362790655
"1093" 95 43325 110595.895596407
"1094" 95 43332 133366.465704048
"1095" 95 43339 72575.2090273955
"1096" 95 43346 95686.3030995221
"1097" 95 43353 112578.105871409
"1098" 95 43360 119437.045183325
"1099" 95 43367 129724.673117013
"1100" 95 43374 105575.003427206
"1101" 95 43381 100868.906322848
"1102" 95 43388 108335.258004111
"1103" 95 43395 96246.6771714239
"1104" 95 43402 91557.073587312
"1105" 95 43409 100557.118918678
"1106" 95 43416 111108.987950408
"1107" 95 43423 122835.571663968
"1108" 95 43430 73519.6780000145
"1109" 95 43437 68198.8457274788
"1110" 95 43444 137091.398773945
"1111" 95 43451 126609.250712951
"1112" 95 43458 127521.907262677
"1113" 95 43465 70108.7043560955
"1114" 95 43472 77660.8716770032
"1115" 95 43479 108050.366677266
"1116" 95 43486 110187.319831669
"1117" 95 43493 87009.6310722995
"1118" 95 43500 129388.28092208
"1119" 95 43507 132592.692909924
"1120" 95 43514 115189.813948081
"1121" 95 43521 118119.236435536
"1122" 95 43528 63782.3180402567
"1123" 95 43535 55540.7653557902
"1124" 95 43542 124524.885218152
"1125" 95 43549 83371.0741489389
"1126" 95 43556 106307.4295313
"1127" 95 43563 104759.348892647
"1128" 95 43570 117369.969928456
"1129" 95 43577 67131.7993328745
"1130" 95 43584 113304.665831951
"1131" 95 43591 76610.0526560113
"1132" 95 43598 95741.8814613248
"1133" 95 43605 105544.663423367
"1134" 95 43612 81023.0301034974
"1135" 95 43619 78742.0213573392
"1136" 95 43626 94329.7009120382
"1137" 95 43633 100200.624144894
"1138" 95 43640 76468.6753175559
"1139" 95 43647 107274.76691711
"1140" 95 43654 105847.437252491
"1141" 95 43661 82821.8050367603
"1142" 95 43668 83189.0465082275
"1143" 95 43675 77930.4078430353
"1144" 95 43682 121454.505963319
"1145" 95 43689 76944.3381807436
"1146" 95 43696 116644.41890756
"1147" 95 43703 79712.4884071483
"1148" 95 43710 74999.1641653304
"1149" 95 43717 88888.2352246114
"1150" 95 43724 104676.237484753
"1151" 95 43731 107927.786306447
"1152" 95 43738 88025.9767343283
"1153" 95 43745 108913.623327095
"1154" 95 43752 103332.058182169
"1155" 95 43759 109014.812881814
"1156" 95 43766 116416.176903912
"1157" 95 43773 103744.395159358
"1158" 95 43780 109957.503226937
"1159" 95 43787 111433.778056415
"1160" 95 43794 75736.5108572562
"1161" 95 43801 125598.442829124
"1162" 95 43808 85142.7654170671
"1163" 95 43815 97137.9170542886
"1164" 95 43822 66723.470975622
"1165" 95 43829 107978.716942775
"1166" 95 43836 101523.786672628
"1167" 132 43101 119544.422252591
"1168" 132 43108 99348.5673677488
"1169" 132 43115 109262.965288839
"1170" 132 43122 70974.5113433493
"1171" 132 43129 96212.9269553477
"1172" 132 43136 57129.2005822358
"1173" 132 43143 115228.863183699
"1174" 132 43150 88982.5985836764
"1175" 132 43157 67974.5870805427
"1176" 132 43164 89605.7127784996
"1177" 132 43171 161607.456742842
"1178" 132 43178 109468.24938243
"1179" 132 43185 84913.1548261039
"1180" 132 43192 95508.7275007459
"1181" 132 43199 91847.5405113045
"1182" 132 43206 89771.8546689314
"1183" 132 43213 91221.069587003
"1184" 132 43220 91602.2857632805
"1185" 132 43227 125200.688982935
"1186" 132 43234 87350.0616246771
"1187" 132 43241 78357.3855434894
"1188" 132 43248 139845.831679727
"1189" 132 43255 99674.444871384
"1190" 132 43262 106260.122164808
"1191" 132 43269 75468.3066193993
"1192" 132 43276 100251.239838515
"1193" 132 43283 93993.1260634849
"1194" 132 43290 145459.616682912
"1195" 132 43297 83356.4191379356
"1196" 132 43304 65975.5608647808
"1197" 132 43311 121747.967942563
"1198" 132 43318 93457.2249751871
"1199" 132 43325 98963.6176738715
"1200" 132 43332 102435.220626427
"1201" 132 43339 96437.1670080978
"1202" 132 43346 91575.2036317361
"1203" 132 43353 103615.782443011
"1204" 132 43360 126518.760261031
"1205" 132 43367 101130.397072142
"1206" 132 43374 62305.5556602905
"1207" 132 43381 80778.7109948639
"1208" 132 43388 95308.4055320279
"1209" 132 43395 109140.775557674
"1210" 132 43402 100144.340178916
"1211" 132 43409 91651.1999383854
"1212" 132 43416 111426.566296942
"1213" 132 43423 58887.0137113553
"1214" 132 43430 96167.5981735228
"1215" 132 43437 123085.664620796
"1216" 132 43444 115196.39385928
"1217" 132 43451 91027.4108138434
"1218" 132 43458 97707.7309243343
"1219" 132 43465 98238.5654304474
"1220" 132 43472 96127.2991842516
"1221" 132 43479 132005.750236444
"1222" 132 43486 123836.785288836
"1223" 132 43493 131692.357955887
"1224" 132 43500 123422.593949538
"1225" 132 43507 94696.5747784454
"1226" 132 43514 119337.104734216
"1227" 132 43521 89932.5559126646
"1228" 132 43528 106685.168165966
"1229" 132 43535 54767.0763272203
"1230" 132 43542 144158.104358044
"1231" 132 43549 78061.7849193397
"1232" 132 43556 117911.478918123
"1233" 132 43563 97169.5956805207
"1234" 132 43570 100283.377000432
"1235" 132 43577 77590.6830601645
"1236" 132 43584 105997.343740724
"1237" 132 43591 84907.41226258
"1238" 132 43598 87946.4334364215
"1239" 132 43605 97693.4223625209
"1240" 132 43612 107441.30400938
"1241" 132 43619 101412.151599368
"1242" 132 43626 123062.33873727
"1243" 132 43633 99891.6670169673
"1244" 132 43640 126513.058543665
"1245" 132 43647 62514.8906099422
"1246" 132 43654 136382.228053432
"1247" 132 43661 137584.217505382
"1248" 132 43668 100496.310091664
"1249" 132 43675 77221.8429788139
"1250" 132 43682 116798.684518942
"1251" 132 43689 101155.685754571
"1252" 132 43696 107660.094895775
"1253" 132 43703 109386.005957324
"1254" 132 43710 148036.099358452
"1255" 132 43717 72939.7608047418
"1256" 132 43724 86360.5606961414
"1257" 132 43731 54048.0610809103
"1258" 132 43738 107219.816998064
"1259" 132 43745 99439.5120372575
"1260" 132 43752 115494.331877027
"1261" 132 43759 130340.818085983
"1262" 132 43766 88495.9356581027
"1263" 132 43773 110290.954855232
"1264" 132 43780 79074.2726849633
"1265" 132 43787 104566.786893799
"1266" 132 43794 111222.952044884
"1267" 132 43801 92831.4142752461
"1268" 132 43808 103111.982110107
"1269" 132 43815 126478.155797326
"1270" 132 43822 115961.81438137
"1271" 132 43829 107780.040625827
"1272" 132 43836 103034.666893946
"1273" 179 43101 88035.2440120304
"1274" 179 43108 115556.360057807
"1275" 179 43115 88524.6403037787
"1276" 179 43122 116527.958114804
"1277" 179 43129 104447.591823203
"1278" 179 43136 87823.35497992
"1279" 179 43143 94504.0718007548
"1280" 179 43150 74094.9043880986
"1281" 179 43157 85054.4502573102
"1282" 179 43164 74111.4656582449
"1283" 179 43171 120408.910511763
"1284" 179 43178 113133.356428928
"1285" 179 43185 111751.163590797
"1286" 179 43192 108126.2608881
"1287" 179 43199 102884.135431584
"1288" 179 43206 80058.8607644818
"1289" 179 43213 90295.3450786328
"1290" 179 43220 66069.4208524286
"1291" 179 43227 97695.2092266975
"1292" 179 43234 80430.0093946894
"1293" 179 43241 106166.795055139
"1294" 179 43248 106381.151745361
"1295" 179 43255 92597.2770257553
"1296" 179 43262 139400.316303892
"1297" 179 43269 102511.578588006
"1298" 179 43276 109840.339151911
"1299" 179 43283 97476.1958328477
"1300" 179 43290 119597.585491663
"1301" 179 43297 114184.764780561
"1302" 179 43304 147563.32121664
"1303" 179 43311 124651.118775854
"1304" 179 43318 93107.9319801442
"1305" 179 43325 138756.879906164
"1306" 179 43332 118360.093714143
"1307" 179 43339 65079.3132198016
"1308" 179 43346 112543.315948167
"1309" 179 43353 128843.279111048
"1310" 179 43360 70024.1885801177
"1311" 179 43367 77370.0361722023
"1312" 179 43374 81399.2596165033
"1313" 179 43381 93932.2926731881
"1314" 179 43388 122506.744533536
"1315" 179 43395 81296.9901417114
"1316" 179 43402 127126.963388136
"1317" 179 43409 108692.793493803
"1318" 179 43416 114033.164930796
"1319" 179 43423 118088.416168307
"1320" 179 43430 90478.0691481958
"1321" 179 43437 92817.2819140885
"1322" 179 43444 95917.3431680117
"1323" 179 43451 108561.454156153
"1324" 179 43458 98880.6635355631
"1325" 179 43465 96249.8289817409
"1326" 179 43472 102059.713651458
"1327" 179 43479 90418.0476758328
"1328" 179 43486 120386.430753542
"1329" 179 43493 82868.7711025698
"1330" 179 43500 62777.9480869868
"1331" 179 43507 103700.937060891
"1332" 179 43514 100029.530345783
"1333" 179 43521 88648.6605683105
"1334" 179 43528 107855.355086527
"1335" 179 43535 111438.844201804
"1336" 179 43542 82445.1862530181
"1337" 179 43549 123457.365911024
"1338" 179 43556 79000.5107443661
"1339" 179 43563 90033.3824798476
"1340" 179 43570 70895.3107382479
"1341" 179 43577 101757.802374813
"1342" 179 43584 104523.475494198
"1343" 179 43591 103292.489261908
"1344" 179 43598 104048.320197253
"1345" 179 43605 92598.1547167097
